Order_ID,Product_ID,User_ID,Order_Date,Return_Date,Product_Category,Product_Price,Order_Quantity,Return_Reason,Return_Status,Days_to_Return,User_Age,User_Gender,User_Location,Payment_Method,Shipping_Method,Discount_Applied
ORD00003577,PROD00003577,USER00003577,07-04-2023,08-05-2024,Clothing,124.25,1,Changed mind,Returned,398,49,Male,City42,Credit Card,Express,13.3
ORD00003579,PROD00003579,USER00003579,31-05-2024,25-06-2024,Electronics,182.35,3,Changed mind,Returned,25,30,Female,City47,Gift Card,Standard,31.63
ORD00003580,PROD00003580,USER00003580,18-10-2023,30-10-2023,Toys,425.15,2,Wrong item,Returned,12,45,Male,City27,Gift Card,Express,45.46
ORD00003581,PROD00003581,USER00003581,07-01-2023,21-05-2023,Books,249.95,4,Changed mind,Returned,-41,47,Male,City88,Credit Card,Next-Day,15.77
ORD00003583,PROD00003583,USER00003583,29-12-2024,11-06-2023,Electronics,432.68,2,Defective,Returned,-419,25,Male,City14,Debit Card,Standard,9.56
ORD00003584,PROD00003584,USER00003584,16-10-2024,05-01-2023,Toys,366.29,3,Not as described,Returned,-534,55,Male,City31,Gift Card,Express,43.06
ORD00003585,PROD00003585,USER00003585,04-02-2024,09-08-2023,Home,26.78,2,Wrong item,Returned,-207,44,Male,City97,Credit Card,Express,24.52
ORD00003588,PROD00003588,USER00003588,16-07-2024,06-10-2024,Electronics,444.59,1,Wrong item,Returned,-36,57,Male,City70,PayPal,Express,36.86
ORD00003591,PROD00003591,USER00003591,06-03-2023,25-11-2023,Clothing,65.49,5,Changed mind,Returned,175,44,Female,City62,Gift Card,Express,37.58
ORD00003593,PROD00003593,USER00003593,25-04-2024,04-11-2023,Toys,470.09,3,Not as described,Returned,-380,56,Male,City36,Credit Card,Express,17.82
ORD00003594,PROD00003594,USER00003594,06-10-2023,28-04-2024,Toys,347.09,1,Wrong item,Returned,323,49,Female,City19,Gift Card,Next-Day,34.58
ORD00003596,PROD00003596,USER00003596,22-02-2024,12-11-2023,Electronics,231.87,5,Changed mind,Returned,-73,19,Male,City34,PayPal,Express,5.93
ORD00003597,PROD00003597,USER00003597,13-02-2023,19-04-2023,Toys,210.98,4,Defective,Returned,65,30,Male,City36,Gift Card,Standard,31.11
ORD00003599,PROD00003599,USER00003599,10-04-2024,15-08-2024,Toys,224.67,5,Defective,Returned,-50,48,Male,City65,Debit Card,Express,3.76
ORD00003600,PROD00003600,USER00003600,02-04-2024,15-07-2024,Toys,98.27,5,Not as described,Returned,162,67,Male,City3,PayPal,Next-Day,42.38
ORD00003601,PROD00003601,USER00003601,30-06-2023,28-08-2023,Toys,248.5,1,Wrong item,Returned,59,53,Male,City59,Debit Card,Standard,3.75
ORD00003602,PROD00003602,USER00003602,20-11-2024,06-09-2023,Electronics,7.46,5,Changed mind,Returned,-530,66,Male,City52,PayPal,Standard,30.22
ORD00003603,PROD00003603,USER00003603,23-01-2023,08-06-2024,Home,329.44,4,Not as described,Returned,561,61,Male,City31,PayPal,Standard,28.13
ORD00003604,PROD00003604,USER00003604,21-01-2024,14-12-2024,Books,418.88,3,Wrong item,Returned,328,41,Male,City81,Debit Card,Standard,8.67
ORD00003605,PROD00003605,USER00003605,24-06-2023,03-05-2024,Toys,467.23,3,Defective,Returned,255,20,Female,City24,Credit Card,Standard,13.79
ORD00003606,PROD00003606,USER00003606,18-04-2024,01-12-2024,Books,246.52,3,Changed mind,Returned,-97,18,Female,City18,PayPal,Express,26.74
ORD00003607,PROD00003607,USER00003607,25-03-2024,31-03-2023,Books,379.11,3,Not as described,Returned,-360,20,Female,City64,Gift Card,Express,46.47
ORD00003609,PROD00003609,USER00003609,22-08-2024,05-01-2023,Home,204.56,4,Wrong item,Returned,-479,60,Female,City41,Credit Card,Standard,34.24
ORD00003610,PROD00003610,USER00003610,12-07-2023,02-05-2023,Clothing,486.84,3,Not as described,Returned,-305,49,Female,City20,Credit Card,Standard,15.49
ORD00003617,PROD00003617,USER00003617,17-08-2023,18-06-2024,Home,303.62,2,Changed mind,Returned,306,45,Female,City88,Debit Card,Express,21.7
ORD00003620,PROD00003620,USER00003620,15-09-2024,09-10-2024,Home,154.9,5,Not as described,Returned,-5,37,Male,City66,Debit Card,Express,46.08
ORD00003621,PROD00003621,USER00003621,12-04-2023,13-12-2023,Clothing,361.9,2,Defective,Returned,9,60,Male,City5,Gift Card,Next-Day,37.3
ORD00003622,PROD00003622,USER00003622,18-07-2023,13-03-2023,Toys,400.3,2,Defective,Returned,-127,62,Male,City26,Credit Card,Standard,35.6
ORD00003623,PROD00003623,USER00003623,31-12-2024,09-11-2024,Clothing,266.21,2,Not as described,Returned,-111,57,Female,City97,PayPal,Next-Day,38.97
ORD00003627,PROD00003627,USER00003627,30-08-2024,09-04-2024,Electronics,155.48,3,Not as described,Returned,5,19,Male,City43,PayPal,Standard,3.72
ORD00003628,PROD00003628,USER00003628,05-04-2023,16-07-2023,Home,176.62,4,Not as described,Returned,73,33,Male,City62,PayPal,Express,42.17
ORD00003631,PROD00003631,USER00003631,22-01-2024,09-02-2024,Home,157.06,2,Changed mind,Returned,224,48,Female,City9,Gift Card,Standard,18.98
ORD00003633,PROD00003633,USER00003633,19-12-2023,26-09-2024,Books,283.93,3,Changed mind,Returned,282,50,Male,City57,Debit Card,Express,9.09
ORD00003634,PROD00003634,USER00003634,09-06-2023,19-03-2023,Toys,456,1,Defective,Returned,-171,26,Male,City8,Credit Card,Standard,2.38
ORD00003642,PROD00003642,USER00003642,21-11-2023,27-02-2024,Clothing,223.54,5,Changed mind,Returned,98,27,Female,City66,Debit Card,Next-Day,47.11
ORD00003643,PROD00003643,USER00003643,03-02-2023,06-07-2023,Books,145.26,3,Defective,Returned,97,26,Male,City49,PayPal,Next-Day,46.4
ORD00003644,PROD00003644,USER00003644,18-06-2023,06-07-2023,Electronics,246.37,1,Changed mind,Returned,-11,50,Female,City38,Debit Card,Express,46.02
ORD00003645,PROD00003645,USER00003645,24-03-2024,22-07-2023,Toys,399.98,5,Defective,Returned,-246,25,Female,City16,PayPal,Express,35.15
ORD00003648,PROD00003648,USER00003648,19-04-2023,27-08-2023,Toys,441.09,2,Defective,Returned,130,30,Female,City4,Credit Card,Next-Day,0.99
ORD00003651,PROD00003651,USER00003651,29-07-2024,25-06-2023,Toys,428.61,4,Defective,Returned,-400,52,Female,City72,PayPal,Next-Day,36.58
ORD00003652,PROD00003652,USER00003652,15-01-2024,29-01-2024,Clothing,388.95,2,Changed mind,Returned,14,66,Female,City14,Debit Card,Next-Day,9.44
ORD00003654,PROD00003654,USER00003654,13-06-2023,28-01-2024,Books,347.38,5,Wrong item,Returned,229,45,Female,City32,Gift Card,Standard,42.5
ORD00003655,PROD00003655,USER00003655,22-05-2023,21-01-2023,Home,99.97,5,Defective,Returned,-121,30,Female,City49,Debit Card,Standard,44.65
ORD00003658,PROD00003658,USER00003658,04-06-2023,17-05-2023,Electronics,420.96,3,Changed mind,Returned,41,21,Female,City35,Gift Card,Next-Day,34.86
ORD00003660,PROD00003660,USER00003660,08-02-2024,29-10-2023,Home,275.91,5,Changed mind,Returned,-278,40,Male,City83,PayPal,Express,17.47
ORD00003661,PROD00003661,USER00003661,26-07-2024,11-12-2023,Electronics,129.38,1,Changed mind,Returned,-257,70,Female,City88,Debit Card,Express,16.6
ORD00003662,PROD00003662,USER00003662,05-12-2023,07-10-2023,Toys,83.67,5,Defective,Returned,59,23,Female,City90,Credit Card,Express,33.29
ORD00003665,PROD00003665,USER00003665,02-07-2024,17-06-2024,Books,241.43,4,Changed mind,Returned,131,22,Female,City44,Credit Card,Next-Day,46.25
ORD00003666,PROD00003666,USER00003666,05-07-2024,16-01-2024,Home,33.22,5,Wrong item,Returned,-112,62,Female,City81,Credit Card,Next-Day,32.92
ORD00003668,PROD00003668,USER00003668,05-09-2024,03-10-2023,Electronics,302.77,5,Wrong item,Returned,-426,54,Female,City38,Credit Card,Next-Day,18.01
ORD00003669,PROD00003669,USER00003669,07-03-2024,05-03-2023,Home,194.75,5,Not as described,Returned,-427,62,Male,City39,Debit Card,Express,11.69
ORD00003672,PROD00003672,USER00003672,19-08-2023,22-01-2024,Books,86.35,3,Wrong item,Returned,156,51,Female,City2,Gift Card,Next-Day,49
ORD00003673,PROD00003673,USER00003673,24-04-2023,22-04-2024,Electronics,289.43,5,Defective,Returned,364,29,Female,City33,Gift Card,Express,32.28
ORD00003675,PROD00003675,USER00003675,27-09-2024,16-04-2023,Toys,380.47,1,Not as described,Returned,-530,45,Female,City60,Debit Card,Standard,8.19
ORD00003677,PROD00003677,USER00003677,24-07-2024,26-02-2023,Clothing,356.06,1,Changed mind,Returned,-514,62,Female,City44,PayPal,Next-Day,12.46
ORD00003681,PROD00003681,USER00003681,28-02-2023,20-11-2024,Toys,206.94,3,Defective,Returned,631,47,Female,City98,Debit Card,Express,39.61
ORD00003684,PROD00003684,USER00003684,13-09-2023,16-02-2024,Electronics,336.6,2,Changed mind,Returned,156,37,Female,City98,Gift Card,Standard,18.18
ORD00003685,PROD00003685,USER00003685,18-08-2023,17-01-2024,Toys,363.91,1,Defective,Returned,152,65,Female,City40,Gift Card,Express,37.26
ORD00003688,PROD00003688,USER00003688,27-09-2023,27-10-2023,Clothing,130.88,4,Changed mind,Returned,30,41,Female,City87,Credit Card,Express,1.56
ORD00003689,PROD00003689,USER00003689,17-01-2023,23-06-2023,Clothing,116.09,4,Changed mind,Returned,157,54,Female,City53,Credit Card,Next-Day,22.63
ORD00003691,PROD00003691,USER00003691,19-02-2023,31-01-2024,Home,221.96,2,Defective,Returned,346,58,Female,City44,Debit Card,Next-Day,39.83
ORD00003700,PROD00003700,USER00003700,24-02-2023,08-04-2024,Clothing,245.45,2,Defective,Returned,527,55,Male,City30,Credit Card,Standard,14.03
ORD00003701,PROD00003701,USER00003701,16-01-2023,06-06-2024,Books,349.87,1,Not as described,Returned,507,67,Female,City99,Gift Card,Standard,37.53
ORD00003702,PROD00003702,USER00003702,11-05-2023,05-06-2023,Electronics,292,1,Defective,Returned,-183,27,Male,City25,Gift Card,Standard,2.68
ORD00003703,PROD00003703,USER00003703,08-07-2024,30-11-2024,Toys,398.44,4,Wrong item,Returned,115,65,Female,City63,PayPal,Next-Day,23.83
ORD00003704,PROD00003704,USER00003704,13-08-2023,22-05-2023,Home,319.36,2,Changed mind,Returned,-83,37,Female,City65,Credit Card,Next-Day,9.15
ORD00003705,PROD00003705,USER00003705,09-03-2023,03-09-2023,Books,31.67,5,Not as described,Returned,-178,20,Female,City11,Gift Card,Next-Day,48.03
ORD00003706,PROD00003706,USER00003706,24-07-2023,24-11-2024,Books,406.95,3,Wrong item,Returned,489,31,Male,City39,Debit Card,Next-Day,30.86
ORD00003707,PROD00003707,USER00003707,21-01-2024,10-02-2024,Clothing,29.25,5,Not as described,Returned,255,54,Female,City28,PayPal,Express,46.79
ORD00003708,PROD00003708,USER00003708,12-01-2023,18-03-2023,Clothing,304.97,1,Not as described,Returned,-258,23,Male,City73,PayPal,Standard,12.69
ORD00003709,PROD00003709,USER00003709,05-11-2024,13-05-2024,Books,65.9,2,Wrong item,Returned,2,61,Male,City49,Gift Card,Express,33.83
ORD00003713,PROD00003713,USER00003713,19-01-2024,26-04-2024,Electronics,247.22,5,Wrong item,Returned,98,57,Female,City20,Gift Card,Express,34.09
ORD00003719,PROD00003719,USER00003719,16-04-2023,07-11-2023,Electronics,395.3,5,Defective,Returned,86,48,Female,City21,Credit Card,Standard,26
ORD00003720,PROD00003720,USER00003720,30-10-2023,12-09-2024,Toys,151.22,5,Defective,Returned,406,61,Male,City18,Gift Card,Next-Day,31.52
ORD00003727,PROD00003727,USER00003727,04-08-2023,15-08-2023,Electronics,424.51,4,Not as described,Returned,129,54,Male,City32,Credit Card,Next-Day,37.99
ORD00003729,PROD00003729,USER00003729,10-09-2023,01-06-2024,Books,83.23,4,Defective,Returned,89,62,Male,City14,Debit Card,Express,28.55
ORD00003731,PROD00003731,USER00003731,29-03-2024,29-05-2023,Books,221.55,1,Changed mind,Returned,-305,49,Male,City72,Gift Card,Express,14.69
ORD00003732,PROD00003732,USER00003732,24-06-2024,02-02-2024,Toys,254.42,1,Defective,Returned,-143,41,Male,City3,Credit Card,Next-Day,12.14
ORD00003733,PROD00003733,USER00003733,04-10-2023,02-03-2023,Electronics,319.08,4,Defective,Returned,-66,31,Male,City73,Debit Card,Next-Day,19.23
ORD00003734,PROD00003734,USER00003734,09-11-2024,09-10-2023,Electronics,62.75,3,Defective,Returned,-367,68,Male,City84,Debit Card,Next-Day,0.24
ORD00003736,PROD00003736,USER00003736,26-08-2024,02-11-2023,Books,396.37,1,Changed mind,Returned,-562,30,Male,City40,Debit Card,Next-Day,19.44
ORD00003737,PROD00003737,USER00003737,20-07-2023,09-04-2023,Home,324.44,2,Changed mind,Returned,46,50,Female,City86,PayPal,Standard,18.83
ORD00003739,PROD00003739,USER00003739,01-08-2024,19-07-2023,Toys,246.55,5,Defective,Returned,-173,47,Female,City65,PayPal,Standard,14.32
ORD00003742,PROD00003742,USER00003742,13-11-2023,28-04-2024,Clothing,346.37,1,Not as described,Returned,167,55,Male,City13,Credit Card,Standard,1.72
ORD00003743,PROD00003743,USER00003743,13-03-2024,27-12-2023,Books,198.28,2,Changed mind,Returned,-77,32,Male,City10,Gift Card,Standard,44
ORD00003746,PROD00003746,USER00003746,25-01-2024,06-10-2023,Electronics,13.55,5,Not as described,Returned,-229,26,Female,City90,Credit Card,Next-Day,30.22
ORD00003749,PROD00003749,USER00003749,20-05-2023,26-05-2023,Books,107.58,5,Changed mind,Returned,6,41,Female,City18,PayPal,Standard,33.96
ORD00003750,PROD00003750,USER00003750,25-08-2023,25-08-2023,Electronics,172.27,5,Changed mind,Returned,0,31,Female,City16,Credit Card,Standard,29.71
ORD00003753,PROD00003753,USER00003753,23-03-2024,03-01-2023,Books,122.7,1,Wrong item,Returned,-388,43,Female,City74,Gift Card,Express,29.11
ORD00003754,PROD00003754,USER00003754,20-08-2024,10-05-2023,Toys,25.05,5,Changed mind,Returned,-320,24,Male,City76,Credit Card,Standard,31.84
ORD00003755,PROD00003755,USER00003755,17-03-2024,06-05-2024,Toys,23.74,5,Wrong item,Returned,80,22,Male,City57,PayPal,Next-Day,32.35
ORD00003756,PROD00003756,USER00003756,03-02-2024,29-09-2023,Clothing,273.16,4,Wrong item,Returned,-155,39,Female,City74,PayPal,Next-Day,0.01
ORD00003758,PROD00003758,USER00003758,20-10-2023,25-02-2023,Toys,174.1,4,Wrong item,Returned,-237,57,Female,City87,PayPal,Standard,37.99
ORD00003759,PROD00003759,USER00003759,24-08-2024,14-07-2023,Books,393.62,1,Defective,Returned,-407,59,Male,City15,Debit Card,Standard,32.54
ORD00003765,PROD00003765,USER00003765,07-03-2023,19-05-2024,Toys,394.65,4,Wrong item,Returned,321,20,Female,City94,PayPal,Express,43.15
ORD00003766,PROD00003766,USER00003766,07-10-2023,05-11-2024,Electronics,28.33,1,Defective,Returned,306,34,Male,City85,Gift Card,Next-Day,49.37
ORD00003767,PROD00003767,USER00003767,26-01-2023,15-04-2023,Clothing,112.68,5,Not as described,Returned,79,64,Male,City29,Gift Card,Next-Day,0.82
ORD00003768,PROD00003768,USER00003768,21-12-2024,09-08-2023,Toys,241.77,1,Defective,Returned,-470,58,Female,City23,Gift Card,Next-Day,23.52
ORD00003772,PROD00003772,USER00003772,11-07-2024,06-05-2023,Home,428.71,5,Not as described,Returned,-521,59,Male,City98,Debit Card,Express,31.22
ORD00003774,PROD00003774,USER00003774,21-03-2023,07-11-2024,Toys,36.38,5,Defective,Returned,478,34,Male,City58,Debit Card,Express,34.97
ORD00003776,PROD00003776,USER00003776,29-07-2023,22-12-2024,Clothing,73.31,1,Defective,Returned,512,33,Male,City59,PayPal,Standard,47.4
ORD00003777,PROD00003777,USER00003777,08-04-2023,18-04-2023,Toys,348.19,3,Defective,Returned,-108,34,Female,City15,Credit Card,Express,20.85
ORD00003778,PROD00003778,USER00003778,06-05-2023,05-10-2024,Clothing,43.95,5,Wrong item,Returned,340,52,Male,City1,Debit Card,Express,9
ORD00003779,PROD00003779,USER00003779,07-02-2023,09-11-2023,Home,181.29,4,Defective,Returned,71,50,Male,City94,Credit Card,Standard,40.34
ORD00003780,PROD00003780,USER00003780,20-12-2023,13-10-2023,Home,189.02,4,Changed mind,Returned,-68,30,Male,City73,Gift Card,Next-Day,41.76
ORD00003782,PROD00003782,USER00003782,09-05-2024,07-02-2024,Home,19.77,4,Changed mind,Returned,-65,62,Male,City13,PayPal,Next-Day,23.73
ORD00003783,PROD00003783,USER00003783,05-12-2023,22-04-2023,Electronics,213.65,5,Not as described,Returned,-20,25,Male,City83,Credit Card,Standard,20.31
ORD00003784,PROD00003784,USER00003784,24-12-2024,23-04-2024,Toys,381.05,2,Wrong item,Returned,-245,46,Male,City29,Gift Card,Standard,19.55
ORD00003785,PROD00003785,USER00003785,16-10-2023,18-04-2023,Home,336.41,2,Wrong item,Returned,-181,50,Male,City88,PayPal,Express,39.18
ORD00003789,PROD00003789,USER00003789,09-10-2023,11-06-2023,Electronics,106.4,5,Changed mind,Returned,57,57,Male,City78,Debit Card,Express,0.16
ORD00003793,PROD00003793,USER00003793,04-03-2024,24-05-2024,Electronics,155.33,3,Wrong item,Returned,51,62,Male,City89,Debit Card,Next-Day,16.25
ORD00003794,PROD00003794,USER00003794,03-01-2023,04-07-2024,Books,197.88,3,Wrong item,Returned,403,31,Male,City71,PayPal,Next-Day,16.88
ORD00003796,PROD00003796,USER00003796,08-12-2024,24-02-2023,Electronics,86.82,3,Defective,Returned,-535,66,Male,City71,Debit Card,Standard,2.37
ORD00003797,PROD00003797,USER00003797,01-08-2024,04-11-2023,Toys,156.85,4,Changed mind,Returned,-272,25,Male,City87,PayPal,Standard,10.84
ORD00003799,PROD00003799,USER00003799,12-12-2023,17-02-2023,Books,300.86,3,Not as described,Returned,-298,57,Male,City27,Debit Card,Express,17.39
ORD00003801,PROD00003801,USER00003801,18-11-2024,19-03-2023,Books,308.8,1,Not as described,Returned,-610,31,Male,City43,Debit Card,Next-Day,42.92
ORD00003802,PROD00003802,USER00003802,03-02-2024,15-12-2024,Electronics,11.8,4,Defective,Returned,288,38,Female,City78,Credit Card,Standard,4.78
ORD00003804,PROD00003804,USER00003804,04-03-2023,01-06-2024,Home,71.61,2,Not as described,Returned,278,36,Female,City92,PayPal,Express,14.98
ORD00003805,PROD00003805,USER00003805,17-02-2023,12-02-2023,Home,296.42,2,Wrong item,Returned,288,26,Female,City91,Credit Card,Standard,9.48
ORD00003806,PROD00003806,USER00003806,09-09-2024,19-09-2024,Toys,117.44,5,Changed mind,Returned,10,39,Male,City63,Gift Card,Next-Day,18.67
ORD00003807,PROD00003807,USER00003807,25-11-2023,21-08-2024,Home,472.68,4,Changed mind,Returned,270,54,Female,City27,Debit Card,Express,31.56
ORD00003808,PROD00003808,USER00003808,01-09-2023,08-02-2023,Books,83.36,5,Defective,Returned,205,67,Female,City42,Debit Card,Next-Day,12.2
ORD00003809,PROD00003809,USER00003809,04-11-2023,24-01-2024,Home,76.93,5,Defective,Returned,288,33,Male,City6,Debit Card,Next-Day,36.29
ORD00003811,PROD00003811,USER00003811,19-02-2024,01-04-2024,Toys,54.48,2,Not as described,Returned,-46,69,Female,City87,Debit Card,Express,35.14
ORD00003813,PROD00003813,USER00003813,21-12-2023,17-03-2024,Books,109.16,4,Not as described,Returned,87,61,Female,City60,Credit Card,Standard,7.66
ORD00003815,PROD00003815,USER00003815,27-09-2024,16-09-2023,Books,99.15,5,Changed mind,Returned,-377,18,Male,City63,Gift Card,Express,40.1
ORD00003818,PROD00003818,USER00003818,02-03-2024,20-04-2024,Electronics,422.32,3,Changed mind,Returned,77,64,Female,City1,Credit Card,Standard,30.33
ORD00003822,PROD00003822,USER00003822,27-08-2023,08-12-2024,Clothing,160.1,4,Not as described,Returned,351,26,Male,City20,PayPal,Next-Day,36.77
ORD00003825,PROD00003825,USER00003825,29-06-2024,06-06-2024,Home,348.43,1,Defective,Returned,-23,32,Male,City91,Gift Card,Express,5.42
ORD00003826,PROD00003826,USER00003826,07-06-2023,27-02-2024,Home,172.09,5,Changed mind,Returned,236,37,Female,City51,Credit Card,Standard,38.16
ORD00003827,PROD00003827,USER00003827,22-07-2024,08-02-2023,Electronics,226.76,5,Defective,Returned,-355,31,Male,City18,Debit Card,Express,26.47
ORD00003833,PROD00003833,USER00003833,02-08-2023,12-11-2024,Home,431.92,3,Not as described,Returned,672,70,Male,City50,Gift Card,Express,33.07
ORD00003836,PROD00003836,USER00003836,22-11-2024,11-05-2023,Clothing,165.23,5,Changed mind,Returned,-383,39,Female,City57,Gift Card,Next-Day,21.29
ORD00003837,PROD00003837,USER00003837,24-07-2024,30-06-2023,Books,362.8,2,Not as described,Returned,-390,38,Female,City31,PayPal,Express,21.96
ORD00003838,PROD00003838,USER00003838,29-08-2024,24-07-2024,Books,157.45,4,Not as described,Returned,-36,43,Male,City13,PayPal,Next-Day,31.56
ORD00003840,PROD00003840,USER00003840,15-08-2023,19-09-2023,Clothing,387.29,1,Defective,Returned,35,65,Male,City94,Credit Card,Next-Day,13.37
ORD00003841,PROD00003841,USER00003841,11-10-2023,06-06-2024,Books,163.28,5,Changed mind,Returned,209,61,Female,City82,Gift Card,Express,21.4
ORD00003842,PROD00003842,USER00003842,17-02-2024,29-05-2024,Toys,456.84,5,Changed mind,Returned,102,52,Male,City23,PayPal,Standard,11.04
ORD00003845,PROD00003845,USER00003845,02-02-2024,18-07-2024,Toys,72.92,1,Wrong item,Returned,167,22,Male,City92,Debit Card,Next-Day,39.94
ORD00003846,PROD00003846,USER00003846,09-10-2024,21-08-2024,Home,442.22,4,Changed mind,Returned,-20,47,Female,City39,Credit Card,Express,19.11
ORD00003848,PROD00003848,USER00003848,25-10-2023,08-05-2023,Books,416.97,1,Changed mind,Returned,-81,51,Male,City49,Gift Card,Next-Day,15.43
ORD00003849,PROD00003849,USER00003849,09-12-2023,07-05-2023,Books,401.94,2,Wrong item,Returned,-69,24,Male,City6,Gift Card,Standard,5.64
ORD00003850,PROD00003850,USER00003850,25-10-2024,10-05-2024,Toys,373.95,5,Defective,Returned,-20,53,Male,City68,PayPal,Standard,21.39
ORD00003859,PROD00003859,USER00003859,09-07-2024,15-08-2023,Electronics,443.66,1,Wrong item,Returned,-389,68,Male,City10,Credit Card,Next-Day,37.81
ORD00003863,PROD00003863,USER00003863,12-11-2024,07-10-2023,Toys,316.14,4,Not as described,Returned,-520,22,Male,City38,Debit Card,Next-Day,14.74
ORD00003865,PROD00003865,USER00003865,08-11-2023,25-07-2023,Toys,195.73,5,Defective,Returned,-17,41,Male,City38,Debit Card,Express,31.49
ORD00003867,PROD00003867,USER00003867,31-12-2024,28-09-2024,Toys,484.26,4,Defective,Returned,-94,67,Male,City78,Debit Card,Express,7.33
ORD00003868,PROD00003868,USER00003868,08-05-2023,08-08-2024,Clothing,37.05,5,Changed mind,Returned,369,41,Female,City39,Gift Card,Standard,25.79
ORD00003869,PROD00003869,USER00003869,01-05-2024,03-02-2024,Books,462.22,3,Changed mind,Returned,57,23,Male,City35,Debit Card,Express,29.44
ORD00003871,PROD00003871,USER00003871,09-12-2023,22-11-2023,Toys,107.76,2,Wrong item,Returned,71,50,Male,City59,Gift Card,Next-Day,18.09
ORD00003872,PROD00003872,USER00003872,01-05-2024,21-08-2023,Toys,338.22,2,Defective,Returned,-137,28,Female,City85,PayPal,Next-Day,20.73
ORD00003873,PROD00003873,USER00003873,06-02-2024,25-10-2023,Books,112.66,2,Changed mind,Returned,-221,61,Male,City21,Credit Card,Express,23.01
ORD00003875,PROD00003875,USER00003875,28-10-2023,05-05-2023,Toys,7.71,5,Defective,Returned,-176,28,Male,City97,PayPal,Next-Day,7.77
ORD00003876,PROD00003876,USER00003876,11-04-2023,02-05-2023,Electronics,337.7,5,Changed mind,Returned,-272,49,Female,City96,Debit Card,Next-Day,29.98
ORD00003877,PROD00003877,USER00003877,08-06-2023,26-09-2024,Clothing,336.38,1,Changed mind,Returned,417,62,Male,City70,PayPal,Next-Day,47.54
ORD00003878,PROD00003878,USER00003878,23-10-2024,11-05-2024,Electronics,202.23,4,Changed mind,Returned,13,59,Male,City31,Credit Card,Express,24.11
ORD00003879,PROD00003879,USER00003879,04-08-2023,04-09-2023,Home,314.46,5,Wrong item,Returned,1,57,Female,City66,Debit Card,Standard,32.3
ORD00003881,PROD00003881,USER00003881,19-12-2024,09-08-2023,Electronics,131.35,1,Defective,Returned,-468,58,Female,City82,Gift Card,Standard,12.18
ORD00003882,PROD00003882,USER00003882,22-07-2023,19-04-2024,Toys,13.64,4,Changed mind,Returned,272,21,Male,City22,Gift Card,Express,16.37
ORD00003884,PROD00003884,USER00003884,28-01-2023,05-02-2023,Clothing,416.32,4,Not as described,Returned,94,68,Male,City22,Gift Card,Standard,41.17
ORD00003885,PROD00003885,USER00003885,04-02-2023,01-01-2024,Books,240.34,3,Wrong item,Returned,274,27,Female,City78,PayPal,Standard,2.7
ORD00003887,PROD00003887,USER00003887,25-10-2023,04-03-2023,Books,440.05,3,Not as described,Returned,-205,25,Female,City53,Debit Card,Next-Day,35.24
ORD00003888,PROD00003888,USER00003888,06-09-2023,05-04-2023,Electronics,130.74,1,Not as described,Returned,-36,37,Male,City39,Credit Card,Next-Day,21.18
ORD00003890,PROD00003890,USER00003890,04-05-2023,07-08-2023,Toys,423.18,1,Wrong item,Returned,94,50,Male,City77,Debit Card,Express,48.63
ORD00003892,PROD00003892,USER00003892,23-12-2024,13-10-2023,Electronics,242.29,4,Wrong item,Returned,-437,44,Female,City47,Gift Card,Next-Day,24.8
ORD00003895,PROD00003895,USER00003895,20-04-2023,12-12-2024,Books,158.3,5,Changed mind,Returned,602,51,Female,City47,Debit Card,Next-Day,34.33
ORD00003896,PROD00003896,USER00003896,31-01-2024,06-01-2023,Books,361.74,5,Not as described,Returned,-244,23,Female,City61,PayPal,Express,1.28
ORD00003898,PROD00003898,USER00003898,11-05-2024,12-11-2023,Electronics,72.56,4,Changed mind,Returned,-330,62,Female,City38,Credit Card,Standard,7.99
ORD00003900,PROD00003900,USER00003900,27-08-2024,15-05-2024,Toys,407.76,3,Wrong item,Returned,-104,37,Male,City14,Gift Card,Next-Day,30.22
ORD00003901,PROD00003901,USER00003901,23-07-2023,23-04-2024,Home,272.76,3,Defective,Returned,275,47,Male,City39,Credit Card,Standard,2.45
ORD00003902,PROD00003902,USER00003902,30-10-2024,31-10-2023,Toys,470.72,3,Defective,Returned,-365,23,Female,City25,Debit Card,Standard,26.22
ORD00003903,PROD00003903,USER00003903,28-07-2023,28-10-2024,Toys,77.17,5,Changed mind,Returned,458,25,Male,City29,Gift Card,Express,41.1
ORD00003904,PROD00003904,USER00003904,02-03-2023,12-09-2024,Toys,23.06,1,Changed mind,Returned,675,50,Male,City71,Credit Card,Standard,11.39
ORD00003907,PROD00003907,USER00003907,08-10-2024,20-11-2023,Clothing,13.37,3,Defective,Returned,-264,63,Female,City7,Gift Card,Standard,41.37
ORD00003908,PROD00003908,USER00003908,09-12-2024,08-05-2023,Clothing,89.89,4,Not as described,Returned,-404,47,Female,City78,Gift Card,Standard,12.84
ORD00003909,PROD00003909,USER00003909,24-03-2023,30-08-2023,Electronics,408.2,1,Wrong item,Returned,159,54,Male,City94,Gift Card,Next-Day,45.11
ORD00003912,PROD00003912,USER00003912,16-01-2023,22-12-2023,Books,380.25,1,Wrong item,Returned,340,44,Male,City78,Debit Card,Express,42.44
ORD00003913,PROD00003913,USER00003913,20-08-2024,06-05-2024,Home,42.73,5,Changed mind,Returned,-76,19,Female,City81,Debit Card,Express,5.77
