Order_ID,Product_ID,User_ID,Order_Date,Return_Date,Product_Category,Product_Price,Order_Quantity,Return_Reason,Return_Status,Days_to_Return,User_Age,User_Gender,User_Location,Payment_Method,Shipping_Method,Discount_Applied
ORD00003780,PROD00003780,USER00003780,2023-12-20,2023-10-13,Home,189.02,4,Changed mind,Returned,-68.0,30,Male,City73,Gift Card,Next-Day,41.76
ORD00003781,PROD00003781,USER00003781,2024-05-06,2024-08-29,Home,293.38,5,,Not Returned,,50,Male,City43,Debit Card,Express,36.28
ORD00003782,PROD00003782,USER00003782,2024-05-09,2024-02-07,Home,19.77,4,Changed mind,Returned,-65.0,62,Male,City13,PayPal,Next-Day,23.73
ORD00003783,PROD00003783,USER00003783,2023-12-05,2023-04-22,Electronics,213.65,5,Not as described,Returned,-20.0,25,Male,City83,Credit Card,Standard,20.31
ORD00003784,PROD00003784,USER00003784,2024-12-24,2024-04-23,Toys,381.05,2,Wrong item,Returned,-245.0,46,Male,City29,Gift Card,Standard,19.55
ORD00003785,PROD00003785,USER00003785,2023-10-16,2023-04-18,Home,336.41,2,Wrong item,Returned,-181.0,50,Male,City88,PayPal,Express,39.18
ORD00003786,PROD00003786,USER00003786,2024-03-26,2024-08-29,Toys,204.43,1,,Not Returned,,20,Male,City99,Credit Card,Standard,32.27
ORD00003787,PROD00003787,USER00003787,2023-04-18,2024-08-29,Books,109.3,2,,Not Returned,,48,Female,City58,PayPal,Standard,36.25
ORD00003788,PROD00003788,USER00003788,2024-02-07,2024-08-29,Books,206.05,4,,Not Returned,,24,Female,City99,Gift Card,Standard,38.51
ORD00003789,PROD00003789,USER00003789,2023-10-09,2023-06-11,Electronics,106.4,5,Changed mind,Returned,57.0,57,Male,City78,Debit Card,Express,0.16
ORD00003790,PROD00003790,USER00003790,2024-10-14,2024-08-29,Clothing,339.13,4,,Not Returned,,43,Male,City61,Credit Card,Next-Day,37.62
ORD00003791,PROD00003791,USER00003791,2023-04-08,2024-08-29,Toys,226.58,1,,Not Returned,,41,Male,City49,Gift Card,Next-Day,47.6
ORD00003792,PROD00003792,USER00003792,2024-12-15,2024-08-29,Electronics,473.44,1,,Not Returned,,67,Female,City82,PayPal,Next-Day,6.04
ORD00003793,PROD00003793,USER00003793,2024-03-04,2024-05-24,Electronics,155.33,3,Wrong item,Returned,51.0,62,Male,City89,Debit Card,Next-Day,16.25
ORD00003794,PROD00003794,USER00003794,2023-01-03,2024-07-04,Books,197.88,3,Wrong item,Returned,403.0,31,Male,City71,PayPal,Next-Day,16.88
ORD00003795,PROD00003795,USER00003795,2023-08-09,2024-08-29,Clothing,178.51,5,,Not Returned,,24,Male,City46,Gift Card,Next-Day,37.35
ORD00003796,PROD00003796,USER00003796,2024-12-08,2023-02-24,Electronics,86.82,3,Defective,Returned,-535.0,66,Male,City71,Debit Card,Standard,2.37
ORD00003797,PROD00003797,USER00003797,2024-08-01,2023-11-04,Toys,156.85,4,Changed mind,Returned,-272.0,25,Male,City87,PayPal,Standard,10.84
ORD00003798,PROD00003798,USER00003798,2023-10-10,2024-08-29,Clothing,177.61,5,,Not Returned,,22,Male,City8,PayPal,Standard,31.78
ORD00003799,PROD00003799,USER00003799,2023-12-12,2023-02-17,Books,300.86,3,Not as described,Returned,-298.0,57,Male,City27,Debit Card,Express,17.39
ORD00003800,PROD00003800,USER00003800,2023-04-06,2024-08-29,Toys,275.13,4,,Not Returned,,36,Male,City34,PayPal,Next-Day,31.82
ORD00003801,PROD00003801,USER00003801,2024-11-18,2023-03-19,Books,308.8,1,Not as described,Returned,-610.0,31,Male,City43,Debit Card,Next-Day,42.92
ORD00003802,PROD00003802,USER00003802,2024-02-03,2024-12-15,Electronics,11.8,4,Defective,Returned,288.0,38,Female,City78,Credit Card,Standard,4.78
ORD00003803,PROD00003803,USER00003803,2023-12-13,2024-08-29,Home,250.61,5,,Not Returned,,30,Female,City17,PayPal,Standard,17.75
ORD00003804,PROD00003804,USER00003804,2023-03-04,2024-06-01,Home,71.61,2,Not as described,Returned,278.0,36,Female,City92,PayPal,Express,14.98
ORD00003805,PROD00003805,USER00003805,2023-02-17,2023-02-12,Home,296.42,2,Wrong item,Returned,288.0,26,Female,City91,Credit Card,Standard,9.48
ORD00003806,PROD00003806,USER00003806,2024-09-09,2024-09-19,Toys,117.44,5,Changed mind,Returned,10.0,39,Male,City63,Gift Card,Next-Day,18.67
ORD00003807,PROD00003807,USER00003807,2023-11-25,2024-08-21,Home,472.68,4,Changed mind,Returned,270.0,54,Female,City27,Debit Card,Express,31.56
ORD00003808,PROD00003808,USER00003808,2023-09-01,2023-02-08,Books,83.36,5,Defective,Returned,205.0,67,Female,City42,Debit Card,Next-Day,12.2
ORD00003809,PROD00003809,USER00003809,2023-11-04,2024-01-24,Home,76.93,5,Defective,Returned,288.0,33,Male,City6,Debit Card,Next-Day,36.29
ORD00003810,PROD00003810,USER00003810,2023-09-15,2024-08-29,Books,335.85,3,,Not Returned,,60,Female,City94,Gift Card,Next-Day,25.88
ORD00003811,PROD00003811,USER00003811,2024-02-19,2024-04-01,Toys,54.48,2,Not as described,Returned,-46.0,69,Female,City87,Debit Card,Express,35.14
ORD00003812,PROD00003812,USER00003812,2023-08-01,2024-08-29,Books,63.75,5,,Not Returned,,45,Male,City79,PayPal,Standard,11.3
ORD00003813,PROD00003813,USER00003813,2023-12-21,2024-03-17,Books,109.16,4,Not as described,Returned,87.0,61,Female,City60,Credit Card,Standard,7.66
ORD00003814,PROD00003814,USER00003814,2023-12-29,2024-08-29,Home,257.84,5,,Not Returned,,45,Male,City59,Debit Card,Standard,24.61
ORD00003815,PROD00003815,USER00003815,2024-09-27,2023-09-16,Books,99.15,5,Changed mind,Returned,-377.0,18,Male,City63,Gift Card,Express,40.1
ORD00003816,PROD00003816,USER00003816,2023-10-23,2024-08-29,Books,79.7,4,,Not Returned,,38,Male,City79,PayPal,Standard,17.81
ORD00003817,PROD00003817,USER00003817,2023-01-12,2024-08-29,Home,304.82,5,,Not Returned,,43,Male,City17,Gift Card,Express,6.65
ORD00003818,PROD00003818,USER00003818,2024-03-02,2024-04-20,Electronics,422.32,3,Changed mind,Returned,77.0,64,Female,City1,Credit Card,Standard,30.33
ORD00003819,PROD00003819,USER00003819,2024-03-18,2024-08-29,Clothing,480.21,4,,Not Returned,,51,Female,City24,Gift Card,Standard,0.62
ORD00003820,PROD00003820,USER00003820,2024-11-01,2024-08-29,Toys,97.58,4,,Not Returned,,34,Female,City66,PayPal,Express,0.16
ORD00003821,PROD00003821,USER00003821,2024-02-05,2024-08-29,Books,432.02,3,,Not Returned,,40,Male,City26,Credit Card,Standard,44.7
ORD00003822,PROD00003822,USER00003822,2023-08-27,2024-12-08,Clothing,160.1,4,Not as described,Returned,351.0,26,Male,City20,PayPal,Next-Day,36.77
ORD00003823,PROD00003823,USER00003823,2024-07-19,2024-08-29,Home,415.98,3,,Not Returned,,43,Female,City91,Credit Card,Express,40.23
ORD00003824,PROD00003824,USER00003824,2024-03-08,2024-08-29,Home,231.4,5,,Not Returned,,57,Male,City47,Gift Card,Express,38.7
ORD00003825,PROD00003825,USER00003825,2024-06-29,2024-06-06,Home,348.43,1,Defective,Returned,-23.0,32,Male,City91,Gift Card,Express,5.42
ORD00003826,PROD00003826,USER00003826,2023-06-07,2024-02-27,Home,172.09,5,Changed mind,Returned,236.0,37,Female,City51,Credit Card,Standard,38.16
ORD00003827,PROD00003827,USER00003827,2024-07-22,2023-02-08,Electronics,226.76,5,Defective,Returned,-355.0,31,Male,City18,Debit Card,Express,26.47
ORD00003828,PROD00003828,USER00003828,2024-07-13,2024-08-29,Books,5.01,3,,Not Returned,,52,Female,City49,Credit Card,Next-Day,24.77
ORD00003829,PROD00003829,USER00003829,2023-03-24,2024-08-29,Electronics,33.13,2,,Not Returned,,46,Female,City29,PayPal,Express,0.71
ORD00003830,PROD00003830,USER00003830,2024-10-04,2024-08-29,Books,405.58,2,,Not Returned,,60,Male,City6,PayPal,Express,33.06
ORD00003831,PROD00003831,USER00003831,2023-08-21,2024-08-29,Toys,263.06,5,,Not Returned,,44,Female,City65,PayPal,Next-Day,33.48
ORD00003832,PROD00003832,USER00003832,2024-12-24,2024-08-29,Electronics,435.39,5,,Not Returned,,54,Male,City68,Credit Card,Express,15.88
ORD00003833,PROD00003833,USER00003833,2023-08-02,2024-11-12,Home,431.92,3,Not as described,Returned,672.0,70,Male,City50,Gift Card,Express,33.07
ORD00003834,PROD00003834,USER00003834,2024-04-02,2024-08-29,Books,309.19,1,,Not Returned,,56,Male,City46,Debit Card,Next-Day,15.83
ORD00003835,PROD00003835,USER00003835,2024-10-14,2024-08-29,Toys,239.48,3,,Not Returned,,33,Female,City41,Debit Card,Next-Day,13.48
ORD00003836,PROD00003836,USER00003836,2024-11-22,2023-05-11,Clothing,165.23,5,Changed mind,Returned,-383.0,39,Female,City57,Gift Card,Next-Day,21.29
ORD00003837,PROD00003837,USER00003837,2024-07-24,2023-06-30,Books,362.8,2,Not as described,Returned,-390.0,38,Female,City31,PayPal,Express,21.96
ORD00003838,PROD00003838,USER00003838,2024-08-29,2024-07-24,Books,157.45,4,Not as described,Returned,-36.0,43,Male,City13,PayPal,Next-Day,31.56
ORD00003839,PROD00003839,USER00003839,2024-01-07,2024-08-29,Electronics,248.98,3,,Not Returned,,47,Male,City45,Gift Card,Next-Day,49.24
ORD00003840,PROD00003840,USER00003840,2023-08-15,2023-09-19,Clothing,387.29,1,Defective,Returned,35.0,65,Male,City94,Credit Card,Next-Day,13.37
ORD00003841,PROD00003841,USER00003841,2023-10-11,2024-06-06,Books,163.28,5,Changed mind,Returned,209.0,61,Female,City82,Gift Card,Express,21.4
ORD00003842,PROD00003842,USER00003842,2024-02-17,2024-05-29,Toys,456.84,5,Changed mind,Returned,102.0,52,Male,City23,PayPal,Standard,11.04
ORD00003843,PROD00003843,USER00003843,2024-01-15,2024-08-29,Home,358.26,3,,Not Returned,,18,Male,City19,Credit Card,Standard,15.5
ORD00003844,PROD00003844,USER00003844,2024-12-29,2024-08-29,Books,74.22,5,,Not Returned,,21,Female,City77,Debit Card,Next-Day,8.01
ORD00003845,PROD00003845,USER00003845,2024-02-02,2024-07-18,Toys,72.92,1,Wrong item,Returned,167.0,22,Male,City92,Debit Card,Next-Day,39.94
ORD00003846,PROD00003846,USER00003846,2024-10-09,2024-08-21,Home,442.22,4,Changed mind,Returned,-20.0,47,Female,City39,Credit Card,Express,19.11
ORD00003847,PROD00003847,USER00003847,2023-08-23,2024-08-29,Home,315.23,1,,Not Returned,,54,Female,City15,Gift Card,Express,31.24
ORD00003848,PROD00003848,USER00003848,2023-10-25,2023-05-08,Books,416.97,1,Changed mind,Returned,-81.0,51,Male,City49,Gift Card,Next-Day,15.43
ORD00003849,PROD00003849,USER00003849,2023-12-09,2023-05-07,Books,401.94,2,Wrong item,Returned,-69.0,24,Male,City6,Gift Card,Standard,5.64
ORD00003850,PROD00003850,USER00003850,2024-10-25,2024-05-10,Toys,373.95,5,Defective,Returned,-20.0,53,Male,City68,PayPal,Standard,21.39
ORD00003851,PROD00003851,USER00003851,2024-08-07,2024-08-29,Books,406.82,4,,Not Returned,,68,Male,City1,Debit Card,Express,17.44
ORD00003852,PROD00003852,USER00003852,2023-02-20,2024-08-29,Clothing,357.76,2,,Not Returned,,63,Male,City56,Gift Card,Express,20.58
ORD00003853,PROD00003853,USER00003853,2024-03-08,2024-08-29,Home,467.98,5,,Not Returned,,19,Female,City71,PayPal,Next-Day,44.97
ORD00003854,PROD00003854,USER00003854,2023-06-16,2024-08-29,Clothing,345.2,1,,Not Returned,,27,Male,City38,Gift Card,Next-Day,24.45
ORD00003855,PROD00003855,USER00003855,2024-05-08,2024-08-29,Electronics,22.62,5,,Not Returned,,69,Female,City45,Debit Card,Standard,20.93
ORD00003856,PROD00003856,USER00003856,2024-05-12,2024-08-29,Home,372.48,5,,Not Returned,,56,Male,City86,Credit Card,Standard,27.77
ORD00003857,PROD00003857,USER00003857,2024-12-29,2024-08-29,Toys,452.73,2,,Not Returned,,46,Female,City80,Credit Card,Express,40.09
ORD00003858,PROD00003858,USER00003858,2023-02-02,2024-08-29,Toys,159.95,3,,Not Returned,,45,Female,City22,Credit Card,Standard,47.38
ORD00003859,PROD00003859,USER00003859,2024-07-09,2023-08-15,Electronics,443.66,1,Wrong item,Returned,-389.0,68,Male,City10,Credit Card,Next-Day,37.81
ORD00003860,PROD00003860,USER00003860,2024-02-05,2024-08-29,Electronics,91.07,1,,Not Returned,,51,Female,City11,Credit Card,Next-Day,13.69
ORD00003861,PROD00003861,USER00003861,2023-04-05,2024-08-29,Electronics,288.27,1,,Not Returned,,46,Female,City9,Debit Card,Standard,4.45
ORD00003862,PROD00003862,USER00003862,2024-03-29,2024-08-29,Home,173.02,1,,Not Returned,,25,Female,City91,Credit Card,Standard,14.03
ORD00003863,PROD00003863,USER00003863,2024-11-12,2023-10-07,Toys,316.14,4,Not as described,Returned,-520.0,22,Male,City38,Debit Card,Next-Day,14.74
ORD00003864,PROD00003864,USER00003864,2024-05-29,2024-08-29,Books,463.42,5,,Not Returned,,62,Female,City74,Credit Card,Standard,15.55
ORD00003865,PROD00003865,USER00003865,2023-11-08,2023-07-25,Toys,195.73,5,Defective,Returned,-17.0,41,Male,City38,Debit Card,Express,31.49
ORD00003866,PROD00003866,USER00003866,2024-11-30,2024-08-29,Home,112.57,2,,Not Returned,,52,Male,City11,PayPal,Next-Day,9.34
ORD00003867,PROD00003867,USER00003867,2024-12-31,2024-09-28,Toys,484.26,4,Defective,Returned,-94.0,67,Male,City78,Debit Card,Express,7.33
ORD00003868,PROD00003868,USER00003868,2023-05-08,2024-08-08,Clothing,37.05,5,Changed mind,Returned,369.0,41,Female,City39,Gift Card,Standard,25.79
ORD00003869,PROD00003869,USER00003869,2024-05-01,2024-02-03,Books,462.22,3,Changed mind,Returned,57.0,23,Male,City35,Debit Card,Express,29.44
ORD00003870,PROD00003870,USER00003870,2024-02-10,2024-08-29,Clothing,276.77,5,,Not Returned,,53,Female,City21,Gift Card,Next-Day,11.38
ORD00003871,PROD00003871,USER00003871,2023-12-09,2023-11-22,Toys,107.76,2,Wrong item,Returned,71.0,50,Male,City59,Gift Card,Next-Day,18.09
ORD00003872,PROD00003872,USER00003872,2024-05-01,2023-08-21,Toys,338.22,2,Defective,Returned,-137.0,28,Female,City85,PayPal,Next-Day,20.73
ORD00003873,PROD00003873,USER00003873,2024-02-06,2023-10-25,Books,112.66,2,Changed mind,Returned,-221.0,61,Male,City21,Credit Card,Express,23.01
ORD00003874,PROD00003874,USER00003874,2024-09-21,2024-08-29,Books,64.17,5,,Not Returned,,39,Female,City47,Credit Card,Express,16.56
ORD00003875,PROD00003875,USER00003875,2023-10-28,2023-05-05,Toys,7.71,5,Defective,Returned,-176.0,28,Male,City97,PayPal,Next-Day,7.77
ORD00003876,PROD00003876,USER00003876,2023-04-11,2023-05-02,Electronics,337.7,5,Changed mind,Returned,-272.0,49,Female,City96,Debit Card,Next-Day,29.98
ORD00003877,PROD00003877,USER00003877,2023-06-08,2024-09-26,Clothing,336.38,1,Changed mind,Returned,417.0,62,Male,City70,PayPal,Next-Day,47.54
ORD00003878,PROD00003878,USER00003878,2024-10-23,2024-05-11,Electronics,202.23,4,Changed mind,Returned,13.0,59,Male,City31,Credit Card,Express,24.11
ORD00003879,PROD00003879,USER00003879,2023-08-04,2023-09-04,Home,314.46,5,Wrong item,Returned,1.0,57,Female,City66,Debit Card,Standard,32.3
ORD00003880,PROD00003880,USER00003880,2024-08-14,2024-08-29,Books,465.18,5,,Not Returned,,21,Male,City72,PayPal,Express,11.59
ORD00003881,PROD00003881,USER00003881,2024-12-19,2023-08-09,Electronics,131.35,1,Defective,Returned,-468.0,58,Female,City82,Gift Card,Standard,12.18
ORD00003882,PROD00003882,USER00003882,2023-07-22,2024-04-19,Toys,13.64,4,Changed mind,Returned,272.0,21,Male,City22,Gift Card,Express,16.37
ORD00003883,PROD00003883,USER00003883,2024-01-31,2024-08-29,Home,31.49,2,,Not Returned,,68,Female,City68,PayPal,Standard,19.38
ORD00003884,PROD00003884,USER00003884,2023-01-28,2023-02-05,Clothing,416.32,4,Not as described,Returned,94.0,68,Male,City22,Gift Card,Standard,41.17
ORD00003885,PROD00003885,USER00003885,2023-02-04,2024-01-01,Books,240.34,3,Wrong item,Returned,274.0,27,Female,City78,PayPal,Standard,2.7
ORD00003886,PROD00003886,USER00003886,2024-12-15,2024-08-29,Home,429.18,5,,Not Returned,,57,Female,City80,Debit Card,Next-Day,34.85
ORD00003887,PROD00003887,USER00003887,2023-10-25,2023-03-04,Books,440.05,3,Not as described,Returned,-205.0,25,Female,City53,Debit Card,Next-Day,35.24
ORD00003888,PROD00003888,USER00003888,2023-09-06,2023-04-05,Electronics,130.74,1,Not as described,Returned,-36.0,37,Male,City39,Credit Card,Next-Day,21.18
ORD00003889,PROD00003889,USER00003889,2024-03-24,2024-08-29,Toys,204.35,4,,Not Returned,,31,Female,City67,Credit Card,Express,45.56
ORD00003890,PROD00003890,USER00003890,2023-05-04,2023-08-07,Toys,423.18,1,Wrong item,Returned,94.0,50,Male,City77,Debit Card,Express,48.63
ORD00003891,PROD00003891,USER00003891,2024-12-06,2024-08-29,Books,223.69,5,,Not Returned,,24,Male,City45,Credit Card,Standard,14.17
ORD00003892,PROD00003892,USER00003892,2024-12-23,2023-10-13,Electronics,242.29,4,Wrong item,Returned,-437.0,44,Female,City47,Gift Card,Next-Day,24.8
ORD00003893,PROD00003893,USER00003893,2023-11-13,2024-08-29,Books,262.32,2,,Not Returned,,39,Female,City27,Gift Card,Standard,26.48
ORD00003894,PROD00003894,USER00003894,2023-12-10,2024-08-29,Toys,60.89,3,,Not Returned,,20,Female,City97,Debit Card,Next-Day,25.74
ORD00003895,PROD00003895,USER00003895,2023-04-20,2024-12-12,Books,158.3,5,Changed mind,Returned,602.0,51,Female,City47,Debit Card,Next-Day,34.33
ORD00003896,PROD00003896,USER00003896,2024-01-31,2023-01-06,Books,361.74,5,Not as described,Returned,-244.0,23,Female,City61,PayPal,Express,1.28
ORD00003897,PROD00003897,USER00003897,2023-02-28,2024-08-29,Books,373.67,3,,Not Returned,,59,Female,City78,Credit Card,Standard,1.84
ORD00003898,PROD00003898,USER00003898,2024-05-11,2023-11-12,Electronics,72.56,4,Changed mind,Returned,-330.0,62,Female,City38,Credit Card,Standard,7.99
ORD00003899,PROD00003899,USER00003899,2023-05-06,2024-08-29,Electronics,360.96,2,,Not Returned,,38,Male,City24,Credit Card,Next-Day,4.55
ORD00003900,PROD00003900,USER00003900,2024-08-27,2024-05-15,Toys,407.76,3,Wrong item,Returned,-104.0,37,Male,City14,Gift Card,Next-Day,30.22
ORD00003901,PROD00003901,USER00003901,2023-07-23,2024-04-23,Home,272.76,3,Defective,Returned,275.0,47,Male,City39,Credit Card,Standard,2.45
ORD00003902,PROD00003902,USER00003902,2024-10-30,2023-10-31,Toys,470.72,3,Defective,Returned,-365.0,23,Female,City25,Debit Card,Standard,26.22
ORD00003903,PROD00003903,USER00003903,2023-07-28,2024-10-28,Toys,77.17,5,Changed mind,Returned,458.0,25,Male,City29,Gift Card,Express,41.1
ORD00003904,PROD00003904,USER00003904,2023-03-02,2024-09-12,Toys,23.06,1,Changed mind,Returned,675.0,50,Male,City71,Credit Card,Standard,11.39
ORD00003905,PROD00003905,USER00003905,2024-07-19,2024-08-29,Home,103.48,1,,Not Returned,,70,Male,City46,PayPal,Standard,46.29
ORD00003906,PROD00003906,USER00003906,2024-06-01,2024-08-29,Electronics,161.27,4,,Not Returned,,61,Female,City27,Credit Card,Next-Day,21.72
ORD00003907,PROD00003907,USER00003907,2024-10-08,2023-11-20,Clothing,13.37,3,Defective,Returned,-264.0,63,Female,City7,Gift Card,Standard,41.37
ORD00003908,PROD00003908,USER00003908,2024-12-09,2023-05-08,Clothing,89.89,4,Not as described,Returned,-404.0,47,Female,City78,Gift Card,Standard,12.84
ORD00003909,PROD00003909,USER00003909,2023-03-24,2023-08-30,Electronics,408.2,1,Wrong item,Returned,159.0,54,Male,City94,Gift Card,Next-Day,45.11
ORD00003910,PROD00003910,USER00003910,2024-07-06,2024-08-29,Toys,385.42,4,,Not Returned,,31,Male,City48,Credit Card,Standard,35.51
ORD00003911,PROD00003911,USER00003911,2024-01-16,2024-08-29,Toys,159.56,2,,Not Returned,,38,Female,City8,Debit Card,Standard,5.54
ORD00003912,PROD00003912,USER00003912,2023-01-16,2023-12-22,Books,380.25,1,Wrong item,Returned,340.0,44,Male,City78,Debit Card,Express,42.44
ORD00003913,PROD00003913,USER00003913,2024-08-20,2024-05-06,Home,42.73,5,Changed mind,Returned,-76.0,19,Female,City81,Debit Card,Express,5.77
ORD00003914,PROD00003914,USER00003914,2023-01-10,2023-09-19,Toys,115.11,5,Changed mind,Returned,-12.0,63,Female,City12,PayPal,Standard,21.86
ORD00003915,PROD00003915,USER00003915,2023-09-23,2024-08-29,Books,264.06,5,,Not Returned,,68,Male,City99,Credit Card,Express,47.05
ORD00003916,PROD00003916,USER00003916,2023-11-22,2024-02-23,Home,401.18,1,Defective,Returned,93.0,68,Male,City8,Gift Card,Express,46.9
ORD00003917,PROD00003917,USER00003917,2023-11-25,2024-08-29,Electronics,252.41,4,,Not Returned,,62,Male,City13,Credit Card,Standard,36.5
ORD00003918,PROD00003918,USER00003918,2023-12-13,2024-03-18,Books,359.55,2,Defective,Returned,96.0,62,Male,City13,Debit Card,Express,31.76
ORD00003919,PROD00003919,USER00003919,2024-04-29,2024-08-29,Home,59.19,2,,Not Returned,,67,Female,City49,Debit Card,Standard,11.38
ORD00003920,PROD00003920,USER00003920,2023-03-23,2024-08-29,Toys,316.47,1,,Not Returned,,61,Male,City89,Gift Card,Express,27.81
ORD00003921,PROD00003921,USER00003921,2024-01-03,2024-05-26,Toys,498.64,1,Changed mind,Returned,86.0,61,Male,City24,Credit Card,Next-Day,39.14
ORD00003922,PROD00003922,USER00003922,2024-06-05,2024-08-29,Toys,79.31,1,,Not Returned,,66,Male,City21,Gift Card,Standard,12.92
ORD00003923,PROD00003923,USER00003923,2023-02-15,2024-08-29,Home,464.13,5,,Not Returned,,24,Female,City39,PayPal,Next-Day,46.82
ORD00003924,PROD00003924,USER00003924,2024-03-13,2023-04-20,Toys,432.94,1,Not as described,Returned,-328.0,20,Male,City3,Gift Card,Next-Day,24.54
ORD00003925,PROD00003925,USER00003925,2023-07-10,2024-08-29,Clothing,67.22,2,,Not Returned,,47,Female,City92,Credit Card,Next-Day,7.67
ORD00003926,PROD00003926,USER00003926,2023-09-29,2024-08-29,Clothing,239.88,2,,Not Returned,,54,Male,City64,Debit Card,Standard,48.81
ORD00003927,PROD00003927,USER00003927,2023-10-31,2023-06-17,Clothing,320.7,1,Wrong item,Returned,-136.0,29,Female,City67,PayPal,Standard,35.69
ORD00003928,PROD00003928,USER00003928,2023-12-14,2024-10-23,Electronics,257.56,5,Not as described,Returned,314.0,59,Male,City2,Debit Card,Express,25.84
ORD00003929,PROD00003929,USER00003929,2024-04-22,2024-11-28,Books,324.95,1,Wrong item,Returned,220.0,19,Male,City36,PayPal,Standard,13.79
ORD00003930,PROD00003930,USER00003930,2024-08-18,2024-08-29,Clothing,76.75,3,,Not Returned,,60,Male,City25,Debit Card,Standard,21.88
ORD00003931,PROD00003931,USER00003931,2023-06-20,2024-08-29,Home,77.52,3,,Not Returned,,49,Male,City25,Debit Card,Next-Day,13.96
ORD00003932,PROD00003932,USER00003932,2024-10-27,2024-02-12,Home,195.15,4,Changed mind,Returned,36.0,19,Female,City10,Credit Card,Standard,2.56
ORD00003933,PROD00003933,USER00003933,2024-01-16,2024-09-12,Home,198.7,1,Wrong item,Returned,328.0,45,Male,City28,Gift Card,Standard,24.68
ORD00003934,PROD00003934,USER00003934,2023-04-27,2024-08-29,Toys,444.13,5,,Not Returned,,67,Male,City92,Credit Card,Standard,48.48
ORD00003935,PROD00003935,USER00003935,2023-09-11,2024-05-24,Home,411.81,5,Defective,Returned,197.0,59,Female,City49,PayPal,Next-Day,49.63
ORD00003936,PROD00003936,USER00003936,2024-06-24,2023-05-07,Electronics,282.69,4,Not as described,Returned,-355.0,57,Male,City54,PayPal,Next-Day,12.0
ORD00003937,PROD00003937,USER00003937,2024-10-01,2024-04-25,Electronics,266.31,5,Changed mind,Returned,106.0,29,Female,City87,Debit Card,Next-Day,5.81
ORD00003938,PROD00003938,USER00003938,2023-07-13,2024-11-16,Home,259.39,3,Changed mind,Returned,492.0,59,Female,City85,Debit Card,Express,47.57
ORD00003939,PROD00003939,USER00003939,2024-04-27,2023-03-03,Books,496.89,5,Wrong item,Returned,-421.0,62,Male,City49,PayPal,Standard,17.24
ORD00003940,PROD00003940,USER00003940,2023-04-20,2024-01-18,Books,371.52,3,Wrong item,Returned,273.0,67,Female,City7,Debit Card,Standard,47.98
ORD00003941,PROD00003941,USER00003941,2023-07-19,2024-08-29,Books,280.8,3,,Not Returned,,42,Female,City30,Gift Card,Standard,2.43
ORD00003942,PROD00003942,USER00003942,2024-05-30,2023-06-05,Books,203.3,2,Wrong item,Returned,-390.0,38,Male,City39,Debit Card,Standard,18.24
ORD00003943,PROD00003943,USER00003943,2023-04-07,2023-03-21,Clothing,456.66,5,Not as described,Returned,-105.0,63,Male,City56,Gift Card,Next-Day,16.53
ORD00003944,PROD00003944,USER00003944,2023-02-08,2023-09-07,Electronics,410.89,4,Defective,Returned,-24.0,23,Male,City59,PayPal,Express,11.18
ORD00003945,PROD00003945,USER00003945,2024-09-24,2023-09-27,Books,204.43,3,Changed mind,Returned,-363.0,34,Male,City43,PayPal,Standard,44.65
ORD00003946,PROD00003946,USER00003946,2023-09-14,2024-08-29,Electronics,121.11,3,,Not Returned,,68,Male,City73,PayPal,Express,8.8
ORD00003947,PROD00003947,USER00003947,2024-12-15,2024-08-29,Electronics,221.12,4,,Not Returned,,60,Female,City7,Debit Card,Next-Day,11.32
ORD00003948,PROD00003948,USER00003948,2023-04-28,2024-08-29,Toys,497.84,1,,Not Returned,,51,Male,City51,Debit Card,Standard,47.82
ORD00003949,PROD00003949,USER00003949,2024-10-09,2024-08-29,Home,495.69,1,,Not Returned,,57,Male,City33,Credit Card,Standard,1.2
ORD00003950,PROD00003950,USER00003950,2024-04-21,2024-06-02,Clothing,222.05,1,Defective,Returned,-75.0,66,Female,City24,Credit Card,Standard,8.77
ORD00003951,PROD00003951,USER00003951,2023-07-31,2024-08-29,Clothing,256.29,4,,Not Returned,,26,Female,City43,Credit Card,Standard,15.6
ORD00003952,PROD00003952,USER00003952,2023-06-05,2023-05-30,Home,155.55,5,Not as described,Returned,24.0,20,Male,City7,Credit Card,Next-Day,12.95
ORD00003953,PROD00003953,USER00003953,2023-01-02,2024-08-29,Toys,349.48,2,,Not Returned,,51,Male,City42,Debit Card,Standard,18.31
ORD00003954,PROD00003954,USER00003954,2024-08-08,2023-02-09,Toys,136.15,2,Changed mind,Returned,-341.0,30,Female,City63,PayPal,Standard,13.54
ORD00003955,PROD00003955,USER00003955,2023-08-05,2024-04-03,Toys,325.12,2,Wrong item,Returned,301.0,20,Male,City7,Credit Card,Express,2.65
ORD00003956,PROD00003956,USER00003956,2023-04-18,2023-09-01,Clothing,48.94,2,Not as described,Returned,-99.0,40,Female,City9,Debit Card,Standard,23.9
ORD00003957,PROD00003957,USER00003957,2023-10-18,2024-09-08,Electronics,171.35,1,Changed mind,Returned,296.0,28,Female,City8,Gift Card,Next-Day,39.82
ORD00003958,PROD00003958,USER00003958,2024-11-28,2024-08-29,Books,32.72,2,,Not Returned,,69,Female,City53,Credit Card,Next-Day,36.89
